"","sample","Gene","HV","TPM","log2_TPM_tissue","tissue","clean_tissue","tissue_group_1","tissue_group_2","dev_order"
"3918","DV-FL-2","AT4G14370","non-hv",17.6975100729725,4.22477425566609,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3919","DV-FL-2","AT1G63750","non-hv",10.4230605752077,3.51387733797895,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3920","DV-FL-2","AT1G56510","non-hv",41.7687999113402,5.41848682077711,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3921","DV-FL-2","AT1G56520","non-hv",4.36631474489111,2.42393167397542,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3922","DV-FL-2","AT3G44480","hv",54.6711351553462,5.79885759548453,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3923","DV-FL-2","AT1G56540","non-hv",5.92279100883802,2.79135379549479,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3924","DV-FL-2","AT1G63870","non-hv",0.0641625013606551,0.0897184722736363,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3925","DV-FL-2","AT1G63880","non-hv",26.8964255223395,4.80200837064914,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3926","DV-FL-2","AT4G33300","non-hv",58.7476950647227,5.9008111530379,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3927","DV-FL-2","AT3G44630","hv",82.0001854078518,6.37504265407812,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3928","DV-FL-2","AT5G35450","non-hv",8.41593381361096,3.23510417943425,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3929","DV-FL-2","AT3G44670","hv",73.9019483878809,6.22693134218252,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3930","DV-FL-2","AT1G64070","non-hv",0.110195981296162,0.150814375932732,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3931","DV-FL-2","AT1G51480","non-hv",0.0850731683175318,0.117792329314679,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3932","DV-FL-2","AT1G63350","non-hv",0.766136498318799,0.820596847990681,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3933","DV-FL-2","AT1G63360","hv",9.92732017957407,3.44986773215793,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3934","DV-FL-2","AT1G58390","non-hv",0.301319859860363,0.379975615028056,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3935","DV-FL-2","AT1G58400","non-hv",0.550059658882871,0.632323743188619,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3936","DV-FL-2","AT1G58410","non-hv",1.62733623954683,1.39360084458464,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3937","DV-FL-2","AT1G58602","hv",8.65865257665068,3.27182194096888,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3938","DV-FL-2","AT1G53350","non-hv",14.7211597883198,3.97463574754349,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3939","DV-FL-2","AT1G58807","hv",85.2960350405797,6.43122236971799,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3940","DV-FL-2","AT1G58848","hv",58.6446988916786,5.898322014492,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3941","DV-FL-2","AT1G59124","hv",85.2960350405797,6.43122236971799,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3942","DV-FL-2","AT1G59218","hv",42.2019091976128,5.43302316489336,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3943","DV-FL-2","AT3G25510","non-hv",0.939301746123637,0.955537297393631,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3944","DV-FL-2","AT5G36930","non-hv",9.38158289557529,3.37595452523953,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3945","DV-FL-2","AT1G59620","non-hv",26.1811432691278,4.76453423362744,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3946","DV-FL-2","AT5G43470","hv",36.7661864683323,5.23902320641253,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3947","DV-FL-2","AT4G16860","hv",29.3993389722166,4.92596804777091,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3948","DV-FL-2","AT4G16920","hv",1.90121075304218,1.53665510123218,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3949","DV-FL-2","AT4G16890","hv",66.0420819434121,6.06699504647233,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3950","DV-FL-2","AT4G16940","hv",1.97457975875834,1.57268586244406,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3951","DV-FL-2","AT4G16900","non-hv",19.9031993521336,4.38565186667728,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3952","DV-FL-2","AT4G16950","hv",38.7628554674595,5.31334945895108,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3953","DV-FL-2","AT4G16960","hv",8.97765609915652,3.31870094469293,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3954","DV-FL-2","AT5G43730","non-hv",8.94052132892248,3.31332151566366,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3955","DV-FL-2","AT5G43740","hv",6.26189981539743,2.86034702696733,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3956","DV-FL-2","AT2G16870","non-hv",3.52806227894669,2.17889380112687,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3957","DV-FL-2","AT2G17060","non-hv",0.2686540377093,0.343298699494418,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3958","DV-FL-2","AT4G19050","non-hv",3.29540979026921,2.10279577378222,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3959","DV-FL-2","AT4G19530","non-hv",7.95287982443196,3.16235182094043,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3960","DV-FL-2","AT4G19510","non-hv",44.920400293339,5.52106331309212,"flower stage 10, flower, not applicable","stage 10","reproductive","flower",2
"3961","DV-FL-3","AT3G04220","non-hv",6.63937055386838,2.93345377226325,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3962","DV-FL-3","AT1G63730","non-hv",5.12988411551428,2.61585980025322,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3963","DV-FL-3","AT1G63740","non-hv",13.2778946508147,3.83571135711457,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3964","DV-FL-3","AT1G63750","non-hv",7.27171161517606,3.04818588843236,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3965","DV-FL-3","AT1G63870","non-hv",0.03056096443583,0.0434298522693967,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3966","DV-FL-3","AT1G63880","non-hv",24.5466767531662,4.67506372485434,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3967","DV-FL-3","AT5G45260","non-hv",12.4491562496911,3.74944376115854,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3968","DV-FL-3","AT1G64070","non-hv",0.0421672797009264,0.0595868651649225,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3969","DV-FL-3","AT4G36150","non-hv",15.9256849664311,4.0811423143702,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3970","DV-FL-3","AT5G46450","non-hv",16.4041449026791,4.12135902845661,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3971","DV-FL-3","AT5G46510","hv",65.7134901920195,6.05990661439703,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3972","DV-FL-3","AT5G46520","hv",8.83476896232188,3.29789116121478,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3973","DV-FL-3","AT3G07040","non-hv",16.6022195522876,4.13768545188534,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3974","DV-FL-3","AT5G46260","non-hv",0.924916475721001,0.944795847014093,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3975","DV-FL-3","AT5G46270","non-hv",4.3846020883643,2.42883973634717,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3976","DV-FL-3","AT5G11250","non-hv",9.90988939972799,3.44756457113433,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3977","DV-FL-3","AT5G05400","non-hv",2.84209262029931,1.94189229808618,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3978","DV-FL-3","AT4G08450","non-hv",0,0,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3979","DV-FL-3","AT5G49140","non-hv",0.0333750160882451,0.0473639092534763,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3980","DV-FL-3","AT5G48620","hv",80.5103724923938,6.34891175412266,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3981","DV-FL-3","AT5G44510","non-hv",19.3047283214161,4.34374381892538,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3982","DV-FL-3","AT4G33300","non-hv",53.818229354296,5.77658382430914,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3983","DV-FL-3","AT5G48770","non-hv",0.124437768016484,0.169203817399908,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3984","DV-FL-3","AT1G15890","non-hv",0.839239167245481,0.879109094194587,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3985","DV-FL-3","AT1G72840","non-hv",11.3071406573476,3.62142371141071,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3986","DV-FL-3","AT1G72860","non-hv",0.462790335340461,0.548722999933531,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3987","DV-FL-3","AT5G51630","non-hv",5.6309823029934,2.72922260467932,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3988","DV-FL-3","AT5G47250","non-hv",5.70858516144833,2.74600853456418,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3989","DV-FL-3","AT5G47260","non-hv",0,0,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3990","DV-FL-3","AT5G47280","non-hv",0,0,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3991","DV-FL-3","AT5G58120","non-hv",12.7817866809617,3.78469102710029,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3992","DV-FL-3","AT5G63020","non-hv",9.49764688786799,3.3919940700492,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3993","DV-FL-3","AT5G66900","non-hv",22.002304261336,4.52370648561737,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3994","DV-FL-3","AT1G69550","hv",14.6371548868857,3.96690613924822,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3995","DV-FL-3","AT5G66910","non-hv",23.9292336141821,4.63976662641256,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3996","DV-FL-3","AT5G41740","hv",37.0743622104231,5.2507479649928,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3997","DV-FL-3","AT5G41750","hv",27.1916194951895,4.81719445220569,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3998","DV-FL-3","AT1G65850","non-hv",0.0539022891843484,0.0757411160797411,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"3999","DV-FL-3","AT5G44870","non-hv",13.9294518180055,3.90008928822557,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4000","DV-FL-3","AT3G51560","non-hv",0.941838512662008,0.95742322821908,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4001","DV-FL-3","AT3G51570","non-hv",1.66939018384885,1.41651019913336,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4002","DV-FL-3","AT5G40910","non-hv",94.3361388139536,6.57495129123302,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4003","DV-FL-3","AT1G17600","non-hv",2.27956418118323,1.71350410892228,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4004","DV-FL-3","AT5G45050","non-hv",22.322327148418,4.54363984560305,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4005","DV-FL-3","AT5G45060","non-hv",18.555442429164,4.28949827136428,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4006","DV-FL-3","AT4G09430","non-hv",0.0334314354811864,0.0474426742276855,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4007","DV-FL-3","AT3G14460","non-hv",0.0827498522363077,0.11469997551981,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4008","DV-FL-3","AT4G19050","non-hv",3.33444096277635,2.11584593295375,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4009","DV-FL-3","AT3G14470","non-hv",8.39449069272515,3.23181495036309,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4010","DV-FL-3","AT5G04720","non-hv",83.2042029994092,6.39582034118462,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4011","DV-FL-3","AT5G45200","non-hv",0.0446760052827735,0.0630555757532755,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4012","DV-FL-3","AT5G45210","non-hv",0.624293643406899,0.699812469709984,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4013","DV-FL-3","AT5G45230","non-hv",0,0,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4014","DV-FL-3","AT5G45250","non-hv",10.356906701152,3.50549803407789,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4015","DV-FL-3","AT4G26090","non-hv",14.8306670292765,3.98465013997429,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4016","DV-FL-3","AT3G46530","hv",55.0903199182578,5.80967990652478,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4017","DV-FL-3","AT1G62630","hv",4.47263091341129,2.4522345612144,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4018","DV-FL-3","AT3G50950","non-hv",138.064074012063,7.11960595013652,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4019","DV-FL-3","AT1G10920","non-hv",12.0013327719227,3.70058761697859,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4020","DV-FL-3","AT3G46710","non-hv",0,0,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4021","DV-FL-3","AT3G46730","non-hv",0.112552159051076,0.153872974587223,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
"4022","DV-FL-3","AT4G19510","non-hv",42.7366262657195,5.45077003366762,"flower stage 11, flower, not applicable","stage 11","reproductive","flower",3
